date,start_station_code,total_count,member_count,non_member_count
2020-09-30,4000,866,766,100
2020-09-30,4001,247,191,56
2020-09-30,4002,238,159,79
2020-09-30,5002,80,53,27
2020-09-30,5003,35,22,13
2020-09-30,5004,38,20,18
2020-09-30,5005,66,50,16
2020-09-30,5006,59,53,6
2020-09-30,5007,260,172,88
2020-09-30,6001,879,787,92
2020-09-30,6002,753,641,112
2020-09-30,6003,276,242,34
2020-09-30,6004,499,403,96
2020-09-30,6005,638,497,141
2020-09-30,6006,870,727,143
2020-09-30,6007,804,668,136
2020-09-30,6008,360,309,51
2020-09-30,6009,2203,1786,417
2020-09-30,6011,713,644,69
2020-09-30,6012,2031,1585,446
2020-09-30,6013,981,802,179
2020-09-30,6014,1539,1267,272
2020-09-30,6015,2075,1709,366
2020-09-30,6016,188,116,72
2020-09-30,6017,1457,1339,118
2020-09-30,6018,935,800,135
2020-09-30,6019,2057,1741,316
2020-09-30,6020,1323,1005,318
2020-09-30,6021,1530,1308,222
2020-09-30,6022,1226,1003,223
2020-09-30,6023,1862,1097,765
2020-09-30,6024,171,126,45
2020-09-30,6025,535,327,208
2020-09-30,6026,2329,1033,1296
2020-09-30,6027,1324,1030,294
2020-09-30,6029,421,363,58
2020-09-30,6031,550,379,171
2020-09-30,6032,386,265,121
2020-09-30,6033,479,402,77
2020-09-30,6035,368,267,101
2020-09-30,6036,2348,1245,1103
2020-09-30,6037,849,574,275
2020-09-30,6038,870,664,206
2020-09-30,6039,1243,969,274
2020-09-30,6040,465,351,114
2020-09-30,6041,345,254,91
2020-09-30,6042,515,425,90
2020-09-30,6043,1061,872,189
2020-09-30,6044,1840,1639,201
2020-09-30,6046,682,541,141
2020-09-30,6047,755,612,143
2020-09-30,6048,694,567,127
2020-09-30,6049,743,636,107
2020-09-30,6050,389,334,55
2020-09-30,6051,807,660,147
2020-09-30,6052,1290,714,576
2020-09-30,6053,1569,1255,314
2020-09-30,6057,210,175,35
2020-09-30,6058,570,443,127
2020-09-30,6059,493,359,134
2020-09-30,6060,925,613,312
2020-09-30,6061,1154,928,226
2020-09-30,6062,1247,926,321
2020-09-30,6063,1197,994,203
2020-09-30,6064,2175,1708,467
2020-09-30,6065,431,293,138
2020-09-30,6066,446,377,69
2020-09-30,6067,127,65,62
2020-09-30,6068,282,191,91
2020-09-30,6070,1422,1147,275
2020-09-30,6072,670,554,116
2020-09-30,6073,785,667,118
2020-09-30,6075,1312,1109,203
2020-09-30,6076,250,198,52
2020-09-30,6078,810,666,144
2020-09-30,6079,967,737,230
2020-09-30,6080,2215,1857,358
2020-09-30,6081,1244,975,269
2020-09-30,6082,549,462,87
2020-09-30,6083,1231,1023,208
2020-09-30,6084,715,475,240
2020-09-30,6085,960,788,172
2020-09-30,6086,1608,1220,388
2020-09-30,6087,1202,979,223
2020-09-30,6088,878,719,159
2020-09-30,6089,630,574,56
2020-09-30,6090,450,350,100
2020-09-30,6091,1302,1073,229
2020-09-30,6092,1080,861,219
2020-09-30,6093,593,485,108
2020-09-30,6094,806,709,97
2020-09-30,6095,2164,1807,357
2020-09-30,6096,484,400,84
2020-09-30,6097,236,183,53
2020-09-30,6098,1103,857,246
2020-09-30,6099,1398,1142,256
2020-09-30,6100,1704,1439,265
2020-09-30,6101,539,454,85
2020-09-30,6102,737,629,108
2020-09-30,6103,581,491,90
2020-09-30,6104,1304,1116,188
2020-09-30,6105,527,471,56
2020-09-30,6106,542,443,99
2020-09-30,6107,2299,1955,344
2020-09-30,6108,861,726,135
2020-09-30,6109,410,180,230
2020-09-30,6110,993,871,122
2020-09-30,6111,807,724,83
2020-09-30,6112,1795,1596,199
2020-09-30,6113,435,309,126
2020-09-30,6114,2128,1811,317
2020-09-30,6115,43,36,7
2020-09-30,6116,976,856,120
2020-09-30,6117,536,435,101
2020-09-30,6118,1509,1339,170
2020-09-30,6119,1752,1555,197
2020-09-30,6120,1026,915,111
2020-09-30,6121,472,377,95
2020-09-30,6122,449,406,43
2020-09-30,6123,592,534,58
2020-09-30,6124,885,771,114
2020-09-30,6125,630,526,104
2020-09-30,6126,787,695,92
2020-09-30,6127,926,785,141
2020-09-30,6128,431,370,61
2020-09-30,6129,1265,1104,161
2020-09-30,6130,646,558,88
2020-09-30,6131,1808,1529,279
2020-09-30,6132,733,643,90
2020-09-30,6133,949,761,188
2020-09-30,6134,934,805,129
2020-09-30,6136,3261,2913,348
2020-09-30,6137,2169,1844,325
2020-09-30,6138,1323,1160,163
2020-09-30,6139,819,705,114
2020-09-30,6140,2234,1959,275
2020-09-30,6141,1665,1373,292
2020-09-30,6142,1891,1498,393
2020-09-30,6143,1859,1457,402
2020-09-30,6145,1435,1167,268
2020-09-30,6146,1686,1346,340
2020-09-30,6147,1851,1595,256
2020-09-30,6148,2063,1776,287
2020-09-30,6149,584,477,107
2020-09-30,6150,1457,1225,232
2020-09-30,6151,2146,1800,346
2020-09-30,6152,1858,1613,245
2020-09-30,6153,689,558,131
2020-09-30,6154,3528,3144,384
2020-09-30,6155,2378,2048,330
2020-09-30,6156,1276,1123,153
2020-09-30,6157,2486,2092,394
2020-09-30,6158,1221,1074,147
2020-09-30,6159,1078,907,171
2020-09-30,6160,983,863,120
2020-09-30,6161,988,847,141
2020-09-30,6162,807,671,136
2020-09-30,6163,2308,1923,385
2020-09-30,6164,1568,1399,169
2020-09-30,6165,3058,2644,414
2020-09-30,6166,1018,855,163
2020-09-30,6167,530,479,51
2020-09-30,6169,2842,2393,449
2020-09-30,6170,1399,1149,250
2020-09-30,6171,712,635,77
2020-09-30,6173,1567,1317,250
2020-09-30,6174,1807,1490,317
2020-09-30,6175,1869,1621,248
2020-09-30,6176,1820,1405,415
2020-09-30,6177,1507,1292,215
2020-09-30,6178,1684,1409,275
2020-09-30,6179,1671,1324,347
2020-09-30,6180,408,292,116
2020-09-30,6181,1886,1557,329
2020-09-30,6182,1262,1047,215
2020-09-30,6183,1423,1209,214
2020-09-30,6184,3608,3125,483
2020-09-30,6185,462,382,80
2020-09-30,6186,933,835,98
2020-09-30,6187,2019,1649,370
2020-09-30,6188,893,780,113
2020-09-30,6189,439,362,77
2020-09-30,6190,1604,1424,180
2020-09-30,6191,538,425,113
2020-09-30,6192,735,640,95
2020-09-30,6193,1951,1618,333
2020-09-30,6194,3065,2585,480
2020-09-30,6195,910,767,143
2020-09-30,6196,1804,1498,306
2020-09-30,6197,1238,1075,163
2020-09-30,6198,482,417,65
2020-09-30,6199,1333,1080,253
2020-09-30,6200,1629,1381,248
2020-09-30,6201,1386,1213,173
2020-09-30,6202,1830,1560,270
2020-09-30,6203,567,411,156
2020-09-30,6204,1676,1305,371
2020-09-30,6205,1609,1307,302
2020-09-30,6206,1865,1579,286
2020-09-30,6207,960,802,158
2020-09-30,6208,1125,854,271
2020-09-30,6209,1494,1249,245
2020-09-30,6210,605,519,86
2020-09-30,6211,2447,1935,512
2020-09-30,6212,1554,1233,321
2020-09-30,6213,2293,1888,405
2020-09-30,6214,2257,1983,274
2020-09-30,6215,1109,868,241
2020-09-30,6216,2929,2230,699
2020-09-30,6217,1549,1237,312
2020-09-30,6218,1129,948,181
2020-09-30,6219,1071,916,155
2020-09-30,6220,1423,1183,240
2020-09-30,6221,3225,2705,520
2020-09-30,6222,1291,1026,265
2020-09-30,6223,2322,1726,596
2020-09-30,6224,1424,1176,248
2020-09-30,6225,1092,915,177
2020-09-30,6226,490,441,49
2020-09-30,6227,1837,1513,324
2020-09-30,6228,493,381,112
2020-09-30,6229,1296,1055,241
2020-09-30,6230,1511,1199,312
2020-09-30,6231,1989,1592,397
2020-09-30,6232,755,641,114
2020-09-30,6233,1399,1108,291
2020-09-30,6234,1430,1093,337
2020-09-30,6235,840,739,101
2020-09-30,6236,854,743,111
2020-09-30,6237,1132,1023,109
2020-09-30,6240,679,552,127
2020-09-30,6241,1048,837,211
2020-09-30,6243,1588,1346,242
2020-09-30,6245,808,677,131
2020-09-30,6246,981,773,208
2020-09-30,6247,2059,1720,339
2020-09-30,6248,2172,1678,494
2020-09-30,6249,1300,1069,231
2020-09-30,6250,1640,1292,348
2020-09-30,6251,633,528,105
2020-09-30,6252,947,788,159
2020-09-30,6253,811,702,109
2020-09-30,6254,1405,1208,197
2020-09-30,6255,1686,1402,284
2020-09-30,6257,722,601,121
2020-09-30,6258,1831,1570,261
2020-09-30,6259,763,650,113
2020-09-30,6260,743,590,153
2020-09-30,6261,886,781,105
2020-09-30,6262,1057,886,171
2020-09-30,6263,446,349,97
2020-09-30,6264,861,713,148
2020-09-30,6265,1135,988,147
2020-09-30,6266,671,593,78
2020-09-30,6267,876,702,174
2020-09-30,6268,1173,1021,152
2020-09-30,6269,798,728,70
2020-09-30,6270,719,605,114
2020-09-30,6271,20,13,7
2020-09-30,6272,438,369,69
2020-09-30,6273,687,600,87
2020-09-30,6274,827,728,99
2020-09-30,6275,595,497,98
2020-09-30,6276,1128,964,164
2020-09-30,6277,1103,921,182
2020-09-30,6278,474,412,62
2020-09-30,6279,547,493,54
2020-09-30,6280,2556,2048,508
2020-09-30,6281,562,501,61
2020-09-30,6301,582,511,71
2020-09-30,6302,324,250,74
2020-09-30,6303,338,288,50
2020-09-30,6304,282,209,73
2020-09-30,6305,388,292,96
2020-09-30,6306,888,677,211
2020-09-30,6307,1373,1153,220
2020-09-30,6309,659,590,69
2020-09-30,6310,1077,885,192
2020-09-30,6311,849,719,130
2020-09-30,6312,719,576,143
2020-09-30,6313,306,256,50
2020-09-30,6314,1009,887,122
2020-09-30,6315,1058,863,195
2020-09-30,6316,1394,1056,338
2020-09-30,6321,1342,1033,309
2020-09-30,6322,510,443,67
2020-09-30,6323,309,248,61
2020-09-30,6324,401,347,54
2020-09-30,6327,703,581,122
2020-09-30,6328,856,712,144
2020-09-30,6329,694,582,112
2020-09-30,6330,570,462,108
2020-09-30,6331,525,437,88
2020-09-30,6332,486,420,66
2020-09-30,6333,469,415,54
2020-09-30,6334,801,656,145
2020-09-30,6335,810,701,109
2020-09-30,6336,627,550,77
2020-09-30,6338,535,421,114
2020-09-30,6339,294,209,85
2020-09-30,6340,719,619,100
2020-09-30,6341,778,633,145
2020-09-30,6343,841,743,98
2020-09-30,6344,745,591,154
2020-09-30,6345,381,322,59
2020-09-30,6346,315,262,53
2020-09-30,6347,575,461,114
2020-09-30,6349,765,625,140
2020-09-30,6350,386,310,76
2020-09-30,6354,662,505,157
2020-09-30,6355,717,608,109
2020-09-30,6356,597,483,114
2020-09-30,6357,542,435,107
2020-09-30,6358,588,510,78
2020-09-30,6359,1033,837,196
2020-09-30,6360,807,710,97
2020-09-30,6361,999,850,149
2020-09-30,6362,702,598,104
2020-09-30,6363,355,276,79
2020-09-30,6364,832,703,129
2020-09-30,6366,761,620,141
2020-09-30,6367,524,441,83
2020-09-30,6368,1424,1222,202
2020-09-30,6369,522,394,128
2020-09-30,6370,732,613,119
2020-09-30,6371,1190,996,194
2020-09-30,6372,2305,1926,379
2020-09-30,6373,981,850,131
2020-09-30,6374,818,694,124
2020-09-30,6375,795,665,130
2020-09-30,6376,532,441,91
2020-09-30,6377,532,448,84
2020-09-30,6379,652,560,92
2020-09-30,6380,499,411,88
2020-09-30,6381,1189,995,194
2020-09-30,6383,572,481,91
2020-09-30,6384,735,601,134
2020-09-30,6385,977,815,162
2020-09-30,6386,843,737,106
2020-09-30,6387,1163,976,187
2020-09-30,6388,622,532,90
2020-09-30,6389,1011,838,173
2020-09-30,6391,1441,1277,164
2020-09-30,6393,1291,1112,179
2020-09-30,6394,1520,1313,207
2020-09-30,6395,927,756,171
2020-09-30,6396,1103,925,178
2020-09-30,6397,997,852,145
2020-09-30,6398,587,512,75
2020-09-30,6401,779,630,149
2020-09-30,6402,1157,884,273
2020-09-30,6403,295,231,64
2020-09-30,6404,478,419,59
2020-09-30,6405,897,698,199
2020-09-30,6406,2163,1445,718
2020-09-30,6407,538,441,97
2020-09-30,6408,520,473,47
2020-09-30,6409,236,194,42
2020-09-30,6410,491,416,75
2020-09-30,6411,1330,1029,301
2020-09-30,6412,340,262,78
2020-09-30,6413,482,388,94
2020-09-30,6414,355,308,47
2020-09-30,6415,433,330,103
2020-09-30,6416,427,355,72
2020-09-30,6417,444,398,46
2020-09-30,6418,198,158,40
2020-09-30,6419,367,289,78
2020-09-30,6420,391,328,63
2020-09-30,6421,646,527,119
2020-09-30,6422,300,245,55
2020-09-30,6423,487,421,66
2020-09-30,6425,690,519,171
2020-09-30,6426,1033,901,132
2020-09-30,6427,1072,834,238
2020-09-30,6428,322,242,80
2020-09-30,6429,550,367,183
2020-09-30,6432,1444,1165,279
2020-09-30,6433,520,447,73
2020-09-30,6434,1024,823,201
2020-09-30,6435,540,406,134
2020-09-30,6436,434,365,69
2020-09-30,6437,930,704,226
2020-09-30,6501,1330,622,708
2020-09-30,6502,227,142,85
2020-09-30,6503,994,787,207
2020-09-30,6504,305,144,161
2020-09-30,6700,490,413,77
2020-09-30,6701,889,713,176
2020-09-30,6702,550,487,63
2020-09-30,6703,1201,876,325
2020-09-30,6704,648,591,57
2020-09-30,6705,409,344,65
2020-09-30,6706,451,369,82
2020-09-30,6707,358,306,52
2020-09-30,6708,1030,850,180
2020-09-30,6709,560,436,124
2020-09-30,6710,319,248,71
2020-09-30,6711,249,207,42
2020-09-30,6712,330,197,133
2020-09-30,6713,459,415,44
2020-09-30,6714,278,131,147
2020-09-30,6715,555,389,166
2020-09-30,6716,254,232,22
2020-09-30,6717,308,271,37
2020-09-30,6718,514,408,106
2020-09-30,6719,449,339,110
2020-09-30,6720,770,692,78
2020-09-30,6721,416,343,73
2020-09-30,6722,266,192,74
2020-09-30,6723,563,489,74
2020-09-30,6724,1655,1071,584
2020-09-30,6725,559,479,80
2020-09-30,6726,195,152,43
2020-09-30,6727,887,743,144
2020-09-30,6728,335,245,90
2020-09-30,6729,2230,1949,281
2020-09-30,6730,362,281,81
2020-09-30,6731,541,397,144
2020-09-30,6732,494,411,83
2020-09-30,6733,1086,959,127
2020-09-30,6734,558,440,118
2020-09-30,6735,279,252,27
2020-09-30,6736,325,237,88
2020-09-30,6737,542,435,107
2020-09-30,6738,501,423,78
2020-09-30,6739,141,107,34
2020-09-30,6741,225,188,37
2020-09-30,6742,518,374,144
2020-09-30,6743,447,358,89
2020-09-30,6744,466,366,100
2020-09-30,6745,358,255,103
2020-09-30,6746,398,324,74
2020-09-30,6747,570,478,92
2020-09-30,6748,1414,1129,285
2020-09-30,6749,589,392,197
2020-09-30,6750,1017,918,99
2020-09-30,6752,408,332,76
2020-09-30,6753,573,506,67
2020-09-30,6754,349,293,56
2020-09-30,6901,466,319,147
2020-09-30,6902,1280,1149,131
2020-09-30,6903,1329,1056,273
2020-09-30,6904,744,627,117
2020-09-30,6905,696,598,98
2020-09-30,6906,1895,1698,197
2020-09-30,6907,1813,1528,285
2020-09-30,6908,929,752,177
2020-09-30,6910,2112,1750,362
2020-09-30,6912,2110,1846,264
2020-09-30,6913,975,783,192
2020-09-30,6915,1450,1291,159
2020-09-30,6916,289,236,53
2020-09-30,6917,451,394,57
2020-09-30,6918,697,569,128
2020-09-30,6919,552,477,75
2020-09-30,6921,689,546,143
2020-09-30,6923,730,614,116
2020-09-30,6924,636,545,91
2020-09-30,6925,615,533,82
2020-09-30,6926,989,834,155
2020-09-30,6927,974,735,239
2020-09-30,6928,781,658,123
2020-09-30,6929,594,510,84
2020-09-30,6930,282,200,82
2020-09-30,7001,786,592,194
2020-09-30,7002,251,210,41
2020-09-30,7003,1905,1538,367
2020-09-30,7004,303,231,72
2020-09-30,7005,240,194,46
2020-09-30,7006,264,225,39
2020-09-30,7007,171,114,57
2020-09-30,7008,532,488,44
2020-09-30,7009,1188,983,205
2020-09-30,7010,518,374,144
2020-09-30,7011,840,728,112
2020-09-30,7012,428,315,113
2020-09-30,7013,494,383,111
2020-09-30,7014,1547,1108,439
2020-09-30,7015,529,304,225
2020-09-30,7016,218,176,42
2020-09-30,7017,904,815,89
2020-09-30,7018,459,382,77
2020-09-30,7019,430,360,70
2020-09-30,7020,457,384,73
2020-09-30,7021,908,777,131
2020-09-30,7022,952,796,156
2020-09-30,7023,158,140,18
2020-09-30,7024,1044,879,165
2020-09-30,7025,524,400,124
2020-09-30,7026,860,776,84
2020-09-30,7027,802,683,119
2020-09-30,7028,1150,1028,122
2020-09-30,7029,1276,1136,140
2020-09-30,7030,1091,914,177
2020-09-30,7031,1082,944,138
2020-09-30,7032,1620,1414,206
2020-09-30,7033,1008,774,234
2020-09-30,7034,731,423,308
2020-09-30,7035,813,722,91
2020-09-30,7036,1100,885,215
2020-09-30,7037,861,654,207
2020-09-30,7038,1280,995,285
2020-09-30,7039,746,641,105
2020-09-30,7040,332,279,53
2020-09-30,7041,467,365,102
2020-09-30,7042,519,445,74
2020-09-30,7043,549,493,56
2020-09-30,7044,317,278,39
2020-09-30,7045,1167,932,235
2020-09-30,7046,1086,918,168
2020-09-30,7047,916,739,177
2020-09-30,7048,403,306,97
2020-09-30,7049,1092,916,176
2020-09-30,7050,542,472,70
2020-09-30,7051,320,254,66
2020-09-30,7052,411,332,79
2020-09-30,7053,666,548,118
2020-09-30,7054,1113,732,381
2020-09-30,7055,597,457,140
2020-09-30,7056,337,292,45
2020-09-30,7057,774,646,128
2020-09-30,7058,598,483,115
2020-09-30,7059,612,554,58
2020-09-30,7060,613,501,112
2020-09-30,7061,447,395,52
2020-09-30,7062,264,207,57
2020-09-30,7063,601,530,71
2020-09-30,7064,412,364,48
2020-09-30,7065,840,680,160
2020-09-30,7066,747,546,201
2020-09-30,7067,466,355,111
2020-09-30,7068,1368,1027,341
2020-09-30,7069,790,595,195
2020-09-30,7070,534,427,107
2020-09-30,7071,1186,981,205
2020-09-30,7072,913,771,142
2020-09-30,7073,1102,925,177
2020-09-30,7074,615,524,91
2020-09-30,7075,161,134,27
2020-09-30,7076,1244,1068,176
2020-09-30,7077,488,390,98
2020-09-30,7078,408,328,80
2020-09-30,7079,428,327,101
2020-09-30,7080,868,722,146
2020-09-30,7081,309,239,70
2020-09-30,7082,1,1,0
2020-09-30,7083,773,659,114
2020-09-30,7084,1300,972,328
2020-09-30,7085,6,4,2
2020-09-30,7086,22,12,10
2020-09-30,7087,28,12,16
2020-09-30,7088,23,15,8
2020-09-30,7089,14,6,8
2020-09-30,7090,324,270,54
2020-09-30,7091,163,123,40
2020-09-30,7092,121,95,26
2020-09-30,7093,61,35,26
2020-09-30,7094,75,56,19
2020-09-30,7095,227,182,45
2020-09-30,7096,643,507,136
2020-09-30,7097,155,129,26
2020-09-30,7098,82,67,15
2020-09-30,7099,236,173,63
2020-09-30,7100,232,159,73
2020-09-30,7101,168,146,22
2020-09-30,7102,187,129,58
2020-09-30,7103,596,347,249
2020-09-30,7104,80,54,26
2020-09-30,7105,266,112,154
2020-09-30,7106,78,60,18
2020-09-30,7107,116,46,70
2020-09-30,7108,296,172,124
2020-09-30,7109,235,163,72
2020-09-30,7110,258,160,98
2020-09-30,7111,87,55,32
2020-09-30,7112,234,143,91
2020-09-30,7113,747,627,120
2020-09-30,7114,1251,1044,207
2020-09-30,7115,247,213,34
2020-09-30,7116,221,172,49
2020-09-30,7117,119,91,28
2020-09-30,7118,16,11,5
2020-09-30,7119,284,198,86
2020-09-30,7120,1112,952,160
2020-09-30,7121,117,82,35
2020-09-30,7122,96,82,14
2020-09-30,7123,119,95,24
2020-09-30,7124,409,362,47
2020-09-30,7125,800,579,221
2020-09-30,7126,235,186,49
2020-09-30,7127,882,736,146
2020-09-30,7128,187,159,28
2020-09-30,7129,190,145,45
2020-09-30,7130,149,121,28
2020-09-30,7131,94,67,27
2020-09-30,7133,134,79,55
2020-09-30,7135,72,29,43
2020-09-30,7136,97,78,19
2020-09-30,7137,278,222,56
2020-09-30,7138,215,177,38
2020-09-30,7139,236,179,57
2020-09-30,7140,361,331,30
2020-09-30,7141,625,506,119
2020-09-30,7142,267,171,96
2020-09-30,7143,465,330,135
2020-09-30,7144,934,787,147
2020-09-30,7145,233,191,42
2020-09-30,7146,213,201,12
2020-09-30,7147,721,614,107
2020-09-30,7148,306,232,74
2020-09-30,7149,542,451,91
2020-09-30,7150,75,30,45
2020-09-30,7151,121,72,49
2020-09-30,7152,51,24,27
2020-09-30,7153,112,84,28
2020-09-30,8011,121,96,25
2020-09-30,8012,50,38,12
2020-09-30,8013,140,122,18
2020-09-30,8015,18,13,5
2020-09-30,8017,33,22,11
2020-09-30,8020,54,39,15
2020-09-30,8042,37,22,15
2020-09-30,8045,22,13,9
2020-09-30,8046,31,27,4
2020-09-30,8047,46,46,0
2020-09-30,8048,33,30,3
2020-09-30,8052,45,21,24
2020-09-30,8056,245,211,34
2020-09-30,8071,350,302,48
2020-09-30,8080,43,14,29
2020-09-30,8081,60,37,23
2020-09-30,10002,1259,1000,259
